codigo,familia,seccion,descripcion,pdf,familias_todas
191482504,Lavaplatos y Accesorios,Lavaplato Sobreponer,"120x50 (Esp=0,5 mm) con Desagües, para Monomando, Secador izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191482613,Lavaplatos y Accesorios,Lavaplato Sobreponer,"120x50 (Esp=0,6 mm) para Monomando, Secador Derecho (Acero Inox 304)",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191482614,Lavaplatos y Accesorios,Lavaplato Sobreponer,"120x50 (Esp=0,6 mm) para Monomando, Secador Izquierdo (Acero Inox 304)",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191550805,Lavaplatos y Accesorios,Lavaplato Sobreponer,"150x50 (Esp=0,8 mm) con Desagües, para Monomando",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191850805,Lavaplatos y Accesorios,"secador Derecho e Izquierdo, Dos Bowls, Acero Inoxidable 201","180x50 (Esp=0,8 mm) con Desagües, para Monomando",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
192432A13,Lavaplatos y Accesorios,Lavaplato Empotrable,"120x44 (Esp=0,6 mm) para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
192432A14,Lavaplatos y Accesorios,Lavaplato Empotrable,"120x44 (Esp=0,6 mm) para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
194383600,Lavaplatos y Accesorios,Con Desagüe,),19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
196845815,Lavaplatos y Accesorios,Hamburg,=210 mm,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198050815,Lavaplatos y Accesorios,Hessen,=220 mm,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198432513,Lavaplatos y Accesorios,Lavaplato Empotrable Eco,"80x44 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198432514,Lavaplatos y Accesorios,Lavaplato Empotrable Eco,"80x44 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198432613,Lavaplatos y Accesorios,Lavaplato Empotrable Eco,"80x44 (Esp=0,6 mm) para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198432614,Lavaplatos y Accesorios,Lavaplato Empotrable Eco,"80x44 (Esp=0,6 mm) para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198433613,Lavaplatos y Accesorios,Lavaplato Empotrable,"80x44 (Esp=0,6 mm) para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198433614,Lavaplatos y Accesorios,Lavaplatos,"80x44 (Esp=0,6 mm) para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502501,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"80x50 (Esp=0,5 mm) con Desagüe, para Combinación, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502502,Lavaplatos y Accesorios,Lavaplatos,"80x50 (Esp=0,5 mm) con Desagüe, para Combinación, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502503,Lavaplatos y Accesorios,Lavaplatos,"80x50 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502504,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"80x50 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502601,Lavaplatos y Accesorios,Lavaplatos,"80x50 (Esp=0,6 mm) para Combinación, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
198502602,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"80x50 (Esp=0,6 mm) para Combinación, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
210000100,Accesorios WC,Flapper de PVC Fijaciones Estanque con Cadena Metálica,,21_Accesorios-WC.pdf,Accesorios WC
210000107,Accesorios WC,c/cadena con Flapper de PVC Cromada,,21_Accesorios-WC.pdf,Accesorios WC
210000200,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000201,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000207,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,Estanque WC c/ﬂotador,21_Accesorios-WC.pdf,Accesorios WC
210000210,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000217,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000220,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000230,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,Estanque WC,21_Accesorios-WC.pdf,Accesorios WC
210000237,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000300,Accesorios WC,Flapper de PVC Fijaciones Estanque con Cadena Metálica,,21_Accesorios-WC.pdf,Accesorios WC
210000307,Accesorios WC,c/cadena con Flapper de PVC Cromada,,21_Accesorios-WC.pdf,Accesorios WC
210000310,Accesorios WC,(Goma Caupolicán),,21_Accesorios-WC.pdf,Accesorios WC
210000317,Accesorios WC,Lateral para WC para One Piece,,21_Accesorios-WC.pdf,Accesorios WC
210000320,Accesorios WC,(Goma Caupolicán),,21_Accesorios-WC.pdf,Accesorios WC
210000400,Accesorios WC,(Goma Caupolicán),,21_Accesorios-WC.pdf,Accesorios WC
210000407,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000500,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000507,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000510,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000517,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000600,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000607,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,Fijaciones Estanque,21_Accesorios-WC.pdf,Accesorios WC
210000700,Accesorios WC,WC Cromada Para WC,,21_Accesorios-WC.pdf,Accesorios WC
210000707,Accesorios WC,c/cadena con Flapper de PVC Cromada,,21_Accesorios-WC.pdf,Accesorios WC
210000710,Accesorios WC,Botonera Dual Flush,,21_Accesorios-WC.pdf,Accesorios WC
210000717,Accesorios WC,c/cadena con Flapper de PVC Cromada,,21_Accesorios-WC.pdf,Accesorios WC
210000720,Accesorios WC,WC Cromada Para WC,,21_Accesorios-WC.pdf,Accesorios WC
210000727,Accesorios WC,Lateral para WC para One Piece,,21_Accesorios-WC.pdf,Accesorios WC
210000800,Accesorios WC,Flapper de PVC Fijaciones Estanque con Cadena Metálica,,21_Accesorios-WC.pdf,Accesorios WC
210000807,Accesorios WC,Válvula de Carga Tipo FM Válvula de Carga para,,21_Accesorios-WC.pdf,Accesorios WC
210000810,Accesorios WC,Tipo FM con anti-retorno Estanque WC con Flotador,,21_Accesorios-WC.pdf,Accesorios WC
210000990,Accesorios WC,Asiento WC Eco 368,160 - 180,21_Accesorios-WC.pdf,Accesorios WC
210001000,Accesorios WC,Asiento WC Colomba,360,21_Accesorios-WC.pdf,Accesorios WC
210001010,Accesorios WC,Asiento WC Fuscher 355,,21_Accesorios-WC.pdf,Accesorios WC
210001020,Accesorios WC,Asiento WC Modern,365,21_Accesorios-WC.pdf,Accesorios WC
210001030,Accesorios WC,Asiento WC Madera Hamburg,,21_Accesorios-WC.pdf,Accesorios WC
210001040,Accesorios WC,Hessen,,21_Accesorios-WC.pdf,Accesorios WC
